id_speech,extract_id,cluster,indicator_name,code,option,textual_extract,coder_notes,coding_source,model,date_coded
M_122,M_122_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_122,M_122_sg_selection_position,SG election,sg_selection_position,0,No Mention,,Congratulations to PGA and thanks to sitting SG Guterres only; no discussion of SG selection process.,claude,claude-sonnet-5,2026-09-26
M_122,M_122_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_122,M_122_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The UN80 Initiative, should make the United Nations stronger, more coherent and more effective. (2) The Security Council, must become more representative, democratic and accountable. (3) Reform, must reflect, the interests and aspirations of the overwhelming majority of Member States, not the ambitions of a select few.",,claude,claude-sonnet-5,2026-09-26
M_122,M_122_current_multilateralism_position,Multilateralism,current_multilateralism_position,0,No Mention,,"General references to UN peacekeeping and Guterres's advocacy are praise of individuals/programs, not a claim about the current multilateral system's overall functioning.",claude,claude-sonnet-5,2026-09-26
M_122,M_122_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The UN80 Initiative, should make the United Nations stronger, more coherent and more effective. (2) The Security Council, must become more representative, democratic and accountable.",Linked to un_reform_position=1 per hard rule; forces code 6.,claude,claude-sonnet-5,2026-09-26
M_123,M_123_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_123,M_123_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_123,M_123_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_123,M_123_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Acknowledgement of Guterres nearing end of tenure is praise/thanks for sitting SG, not selection process; excluded per rule.",claude,claude-sonnet-5,2026-09-26
M_123,M_123_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_123,M_123_un_reform_position,UN reform,un_reform_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_123,M_123_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) For Papua New Guinea, and for the small island nations of the Pacific, multilateralism matters. (2) The United Nations provides a place where the smallest nations can sit alongside the largest, where our voices can be heard, and where we can work together on the common challenges facing humanity.",,claude,claude-sonnet-5,2026-09-26
M_123,M_123_future_multilateralism_position,Multilateralism,future_multilateralism_position,5,Preservation / Strengthening,"(1) Let us uphold the Charter of the United Nations. (2) And may the United Nations continue to defend peace, human dignity, freedom and the Earth that we all share.",,claude,claude-sonnet-5,2026-09-26
M_124,M_124_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_124,M_124_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_124,M_124_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_124,M_124_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_124,M_124_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_124,M_124_un_reform_position,UN reform,un_reform_position,2,Mixed / Ambiguous,"(1) How can we restore trust and manage transformation in the world, so that the United Nations can effectively bring peace and good fortune to all peoples? (2) The credibility of our organization Mr. President, also depends on its ability to ensure that the voices of all of its member states are heard.","Speech engages with the 'Restoring Trust, Managing Transformation' session theme rhetorically and calls for the Security Council permanent seat for Africa (a reform demand), but frames trust-restoration mostly as a question rather than a clear call; the Security Council seat demand is a concrete reform position. Coded Mixed given the combination of rhetorical questioning and a specific institutional demand without a fully developed reform program.",claude,claude-sonnet-5,2026-09-26
M_124,M_124_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) How to restore this trust when the international institutions that are supposed to protect us have become the tools of a world order in which some peoples count and others merely survive, and in which international law does not apply equally to all. (2) How to restore trust when 81 years after San Francisco, Africa, with its more than around 1.5 billion inhabitants and its 54 states, still does not have a single permanent seat on the Security Council.",,claude,claude-sonnet-5,2026-09-26
M_124,M_124_future_multilateralism_position,Multilateralism,future_multilateralism_position,2,Mixed / Ambiguous,"(1) This is the condition for restoring trust, for making transformation just, and for the United Nations to truly provide results for all and for the United Nations to be respected by all. (2) Through me, Niger reaffirms its commitment to the Ezzelini consensus and calls for this historic anomaly to no longer be the subject of sterile debates, repeated day after day to at long last, become subject to a full and concrete decision",Speech calls for a specific SC seat reform for Africa but is otherwise deeply skeptical of multilateralism as currently practiced and emphasizes sovereignty/self-reliance over international cooperation; mixed vision of the future.,claude,claude-sonnet-5,2026-09-26
M_125,M_125_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_125,M_125_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_125,M_125_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) The Bahamas supports the candidature of Her Excellency Carolyn Rodrigues-Birkett of Guyana for Secretary-General. (2) In eighty-one years, this Organization has had nine Secretaries-General. All of them men. None has come from the Caribbean. The Bahamas believes the time has come for both to change.","Evidence is specific to the UN SG role (multilateral institution); per rule women_leadership_position cannot be 0 given this is the only evidence, so coded 1 there as well.",claude,claude-sonnet-5,2026-09-26
M_125,M_125_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) Change must also reach the leadership of this Organization. (2) The Bahamas supports the candidature of Her Excellency Carolyn Rodrigues-Birkett of Guyana for Secretary-General. (3) A former Foreign Minister who has presided over the Security Council, she understands what rules mean for nations with no other protection. (4) In eighty-one years, this Organization has had nine Secretaries-General. All of them men. None has come from the Caribbean. The Bahamas believes the time has come for both to change.",,claude,claude-sonnet-5,2026-09-26
M_125,M_125_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) The Bahamas supports the candidature of Her Excellency Carolyn Rodrigues-Birkett of Guyana for Secretary-General. (2) In eighty-one years, this Organization has had nine Secretaries-General. All of them men. None has come from the Caribbean. The Bahamas believes the time has come for both to change.",,claude,claude-sonnet-5,2026-09-26
M_125,M_125_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The Security Council was designed by the victors of a war that ended eighty-one years ago. The world has changed. The Council has not. (2) An institution that cannot reform itself cannot hope to reform the world. (3) That is why The Bahamas seeks a seat on the Council for the 2032–2033 term. (4) The Bahamas does not seek a seat on the Council to sit quietly inside that arrangement. We seek it to help change it: a Council that reflects the world as it is, and that gives small island states a dedicated seat at the table where our survival is decided. (5) Change must also reach the leadership of this Organization.",,claude,claude-sonnet-5,2026-09-26
M_125,M_125_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Sad to say, the United Nations has drifted away from its promise. The Bahamas comes today to insist on it. (2) Treaties are being torn up. Institutions are being starved. Rules are giving way to deals, and the benefits of the deals go to whoever holds the most leverage. (3) Five nations still hold a veto over the peace of one hundred and ninety-three. Most of the nations in this Hall did not exist when that arrangement was made. None of us was asked. (4) Power without legitimacy is not order. It is control. And a peace kept only by the powerful is not peace. It is permission.",,claude,claude-sonnet-5,2026-09-26
M_125,M_125_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,(1) The United Nations was not created to manage the decline of its own promise. It was created to build on it. (2) Let history record that we responded through change. (3) That is why The Bahamas seeks a seat on the Council for the 2032–2033 term... a Council that reflects the world as it is,"Consistent with un_reform_position=1, coded Transformation (6) per methodology rule.",claude,claude-sonnet-5,2026-09-26
M_126,M_126_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,(1) The participation of women is encouraged and young people are called upon to take their full place in that election. (2) in particular for our young people and our women. (3) women that have fallen victim to despicable violence,"Coded Positive based on encouragement of women's electoral participation and opposition to violence against women; the third extract concerns violence against women specifically among crisis victims, which is gendered harm the speaker condemns.",claude,claude-sonnet-5,2026-09-26
M_126,M_126_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) The participation of women is encouraged and young people are called upon to take their full place in that election. As voters, candidates and stakeholders for our democracy.",,claude,claude-sonnet-5,2026-09-26
M_126,M_126_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_126,M_126_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_126,M_126_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_126,M_126_un_reform_position,UN reform,un_reform_position,0,No Mention,,"Speech critiques the international financial architecture ('Our international financial architecture must evolve to better respond to the needs and realities of the most vulnerable countries') which per Rule 6.J falls under financial-architecture-only reform, coded No Mention rather than un_reform_position.",claude,claude-sonnet-5,2026-09-26
M_126,M_126_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) At a time when the United Nations must produce tangible results for everyone, Haiti can become a model of success, of international cooperation. (2) the Republic of Haiti remains deeply committed to multilateralism and to the capacity of nations to unite their forces when urgent situations call for them to do so.",,claude,claude-sonnet-5,2026-09-26
M_126,M_126_future_multilateralism_position,Multilateralism,future_multilateralism_position,5,Preservation / Strengthening,"(1) the Republic of Haiti remains deeply committed to multilateralism and to the capacity of nations to unite their forces when urgent situations call for them to do so. (2) It can be the proof of what we can accomplish, together with respect for the will of nations and around a vision conveyed by the countries themselves.",,claude,claude-sonnet-5,2026-09-26
M_127,M_127_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_127,M_127_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_127,M_127_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_127,M_127_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_127,M_127_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_127,M_127_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) We also consider it urgent to reform the architecture of global governance, so that it reflects the geopolitical realities of the 21st century. (2) The reform of United Nations Security Council Council must reflect the legitimate aspirations of the African continent and ensure fairer, permanent and effective representation.",,claude,claude-sonnet-5,2026-09-26
M_127,M_127_current_multilateralism_position,Multilateralism,current_multilateralism_position,2,Mixed / Ambiguous,"(1) Ladies and gentlemen, the United Nations remains an essential pillar of multilateralism and a privileged forum for dialogue, cooperation and the search for collective solutions to the challenges facing humanity. (2) It must be acknowledged, however, that in certain circumstances, the expectations that people have placed in it have not always been met with a response commensurate with their aspirations. (3) This reality should not lead us to question the foundations of the multilateral system, but rather to strengthen the effectiveness representativeness and capacity for action of international institutions.","Speech explicitly rejects concluding the system has failed ('should not lead us to question the foundations'), pairing present-tense affirmation with a call to strengthen rather than a claim of lost credibility; coded Mixed rather than Negative given this explicit framing, though it borders on Positive.",claude,claude-sonnet-5,2026-09-26
M_127,M_127_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) It is incumbent upon Member States to renew their commitment to multilateralism that is more effective, more inclusive and more responsive to the aspirations of peoples.",,claude,claude-sonnet-5,2026-09-26
M_128,M_128_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_128,M_128_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_128,M_128_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_128,M_128_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_128,M_128_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_128,M_128_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Egypt continues to advocate genuine and comprehensive reform of the Security Council, in accordance with the Ezzolwini consensus and the Third Declaration, particularly to mend the historical injustice suffered by Africa. (2) Therefore, reforming international financial architecture is no longer a luxury, but a necessity.","Second extract concerns financial architecture reform only, which per methodology would be No Mention on its own; retained here as supporting context alongside the clear Security Council reform call which independently establishes code 1.",claude,claude-sonnet-5,2026-09-26
M_128,M_128_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) It is no exaggeration to say that confidence in the effectiveness of collective action and the multilateral system has declined. (2) There is an urgent need to restore adherence to international law, to avoid policies based on power, polarization and double standards. (3) The multilateral international system remains an indispensable choice. However, its survival depends on strengthening justice and ensuring the effectiveness and sustainability of its institutions instead of merely repeating the principles for which it was established without making meaningful action. (4) More than eight decades have passed since the founding of the United Nations, yet the structure of the international systems institutions, particularly the Security Council, still reflect historical balances that have become outdated.",,claude,claude-sonnet-5,2026-09-26
M_128,M_128_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Our world does not need a merely symbolic multilateralism that brings together states in open discussions. Rather it needs effective multilateralism in which every state has a voice, and every Many people receive a fair share of decisions, opportunities and resources.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) I nevertheless could not resist thinking that after eight decades, surely the time has come for an equally capable woman to be Secretary -General.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) I nevertheless could not resist thinking that after eight decades, surely the time has come for an equally capable woman to be Secretary -General. We believe Ambassador Carolyn Rodrigues-Birkett is well-suited to be that person.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) Saint Vincent and the Grenadines is pleased to join other Caribbean Community members in endorsing the candidacy of Her Excellency Carolyn Rodrigues-Birkett of Guyana and of the region of Latin America and the Caribbean. We know her as a distinguished dipl omat, a principled multilateralist and a compelling advocate for developing countries and small states. (2) I nevertheless could not resist thinking that after eight decades, surely the time has come for an equally capable woman to be Secretary -General. We believe Ambassador Carolyn Rodrigues-Birkett is well-suited to be that person.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) Further, as we proceed with selecting our next Secretary -General, let us be more open and inclusive. (2) Saint Vincent and the Grenadines is pleased to join other Caribbean Community members in endorsing the candidacy of Her Excellency Carolyn Rodrigues-Birkett of Guyana and of the region of Latin America and the Caribbean.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) And while I appreciated the outstanding caliber and service of those men I, nevertheless, could not resist thinking that after eight decades, surely the time has come for an equally capable woman to be Secretary -General. We believe Ambassador Carolyn Rodrigues-Birkett is well-suited to be that person.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The U nited Nations governance model designed in 1945 cannot adequately address the security and economic challenges of today. Therefore, we join with other nations in calling for reform, specifically of the Security Council, to include a permanent member from the continent of Africa with all the attendant rights and privileges. (2) But we acknowledge that our support for the United Nations must be matched by our willingness to embrace reform to make it more effective.",,claude,claude-sonnet-5,2026-09-26
M_129,M_129_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) As we have heard from many speakers in this chamber, trust in the multilateral system is broken. Hope has retreated while cynicism and doubt have grown. (2) We all know that t he United Nations has its flaws. But we must not seek to abandon it like a motherless child. (3) Trust cannot be built or restored by declarations alone. It is only when ordinary people see that cooperation makes their lives safer, richer and happier that trust will be restored!",Restoration framing ('trust will be restored') indicates diagnosis of a currently broken system per Rule 6.B.,claude,claude-sonnet-5,2026-09-26
M_129,M_129_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We remain hopeful that, with necessary changes in the organization and in the mindset of those of us who shape its work, the UN will live up to its name. (2) However, we must manage this era of transformation with courage, honesty, and fairness, and including equally the concerns of all the people s of the world.",,claude,claude-sonnet-5,2026-09-26
M_131,M_131_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) At its heart, Samoa's development journey is about investing in people. We are strengthening social protection, investing in youth, supporting women and persons with disabilities, and building a resilient economy. (2) Before I am a leader, I am first and foremost a mother.",Extract (2) is personal framing rather than a policy position; coded on strength of (1) supporting women as part of development agenda.,claude,claude-sonnet-5,2026-09-26
M_131,M_131_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_131,M_131_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_131,M_131_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Tribute to outgoing SG Guterres is praise of the sitting SG, not a position on the selection process, so omitted per rule.",claude,claude-sonnet-5,2026-09-26
M_131,M_131_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_131,M_131_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The UN80 initiative has merits but also its risks, if not fully assessed and understood. Any reform must strengthen delivery on the ground, by eliminating duplication, improving coherence, and accelerating impact. (2) We also reiterate our longstanding call for meaningful reform of the Security Council to ensure that it remains effective, credible and representative of today's realities.",,claude,claude-sonnet-5,2026-09-26
M_131,M_131_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Meanwhile multilateralism is under siege, and international financial commitments are being eroded. (2) The current international financial architecture was designed for a different era. It struggles to adequately recognise vulnerability and fails to fully account for the realities faced by SIDS.",,claude,claude-sonnet-5,2026-09-26
M_131,M_131_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The UN80 initiative has merits but also its risks, if not fully assessed and understood. Any reform must strengthen delivery on the ground, by eliminating duplication, improving coherence, and accelerating impact.","un_reform_position is Positive (1), so future_multilateralism_position set to 6 per rule K.",claude,claude-sonnet-5,2026-09-26
M_132,M_132_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Her distinguished record of service, commitment to multilateralism and understanding of the challenges facing developing nations reflect the leadership this moment demands. Her candidature, as an Indigenous woman from a small developing state, also reaffirms that global leadership must be defined not by the size of a nation, but by the vision, integrity and capacity of those called to serve.",,claude,claude-sonnet-5,2026-09-26
M_132,M_132_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) Saint Kitts and Nevis proudly joins CARICOM in endorsing Her Excellency Carolyn Rodrigues-Birkett of Guyana for the office of United Nations SecretaryGeneral. Her distinguished record of service, commitment to multilateralism and understanding of the challenges facing developing nations reflect the leadership this moment demands. Her candidature, as an Indigenous woman from a small developing state, also reaffirms that global leadership must be defined not by the size of a nation, but by the vision, integrity and capacity of those called to serve.",Same passage used per rule that women_leadership_position cannot be 0 when women_multilateral_leadership_position is non-zero and this is the only evidence.,claude,claude-sonnet-5,2026-09-26
M_132,M_132_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) Saint Kitts and Nevis proudly joins CARICOM in endorsing Her Excellency Carolyn Rodrigues-Birkett of Guyana for the office of United Nations SecretaryGeneral. Her distinguished record of service, commitment to multilateralism and understanding of the challenges facing developing nations reflect the leadership this moment demands. Her candidature, as an Indigenous woman from a small developing state, also reaffirms that global leadership must be defined not by the size of a nation, but by the vision, integrity and capacity of those called to serve.",,claude,claude-sonnet-5,2026-09-26
M_132,M_132_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) Mr. President, the future of multilateralism also depends on its leadership. Saint Kitts and Nevis proudly joins CARICOM in endorsing Her Excellency Carolyn Rodrigues-Birkett of Guyana for the office of United Nations SecretaryGeneral. Her distinguished record of service, commitment to multilateralism and understanding of the challenges facing developing nations reflect the leadership this moment demands. Her candidature, as an Indigenous woman from a small developing state, also reaffirms that global leadership must be defined not by the size of a nation, but by the vision, integrity and capacity of those called to serve.",,claude,claude-sonnet-5,2026-09-26
M_132,M_132_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) Saint Kitts and Nevis proudly joins CARICOM in endorsing Her Excellency Carolyn Rodrigues-Birkett of Guyana for the office of United Nations SecretaryGeneral. Her distinguished record of service, commitment to multilateralism and understanding of the challenges facing developing nations reflect the leadership this moment demands. Her candidature, as an Indigenous woman from a small developing state, also reaffirms that global leadership must be defined not by the size of a nation, but by the vision, integrity and capacity of those called to serve.",,claude,claude-sonnet-5,2026-09-26
M_132,M_132_un_reform_position,UN reform,un_reform_position,0,No Mention,,Speech calls for reparatory justice and MVI financing reform but no explicit call to reform/transform the UN institution itself; the debt/financial architecture critique falls under rule J's financial-architecture exclusion.,claude,claude-sonnet-5,2026-09-26
M_132,M_132_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) As small states, we know a simple truth: alone, we are small; together, we are formidable. (2) We defend international law because, for small states especially, the alternative is a world where power becomes the rule. (3) for eighty-one years this institution has represented a bold conviction: that despite our differences, nations can come together around common rules, responsibilities and human dignity. That conviction is worth defending.","Extract (3) is founding-era framing but paired with present-tense 'that conviction is worth defending,' read as an ongoing present affirmation rather than pure nostalgia; borderline call.",claude,claude-sonnet-5,2026-09-26
M_132,M_132_future_multilateralism_position,Multilateralism,future_multilateralism_position,5,Preservation / Strengthening,(1) But institutions cannot live indefinitely on their founding promises. They must be judged by what those promises produce. (2) That conviction is worth defending.,,claude,claude-sonnet-5,2026-09-26
M_133,M_133_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) The Kingdom embraces the Women, Peace and Security agenda, and the Youth, Peace and Security agenda, and both are priorities during its membership of the Security Council.",,claude,claude-sonnet-5,2026-09-26
M_133,M_133_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,(1) strengthen the status and advancement of Bahraini women.,,claude,claude-sonnet-5,2026-09-26
M_133,M_133_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_133,M_133_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_133,M_133_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_133,M_133_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) He called for comprehensive, consensus-based reform encompassing all decision-making bodies, including the Security Council. What has happened since then has not altered that conviction. It has reinforced it. | (2) it is on this basis that we reaffirm that what the United Nations needs today is not more resolutions, but a greater capacity to implement them.","Second passage is critique of implementation capacity rather than reform per se; retained as it follows directly from the reform call and reinforces it, but flagged as a judgment call.",claude,claude-sonnet-5,2026-09-26
M_133,M_133_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) the systems established to safeguard the international order were under severe strain, and that this Organization must evolve to confront growing threats. | (2) The test of the United Nations' credibility is not only confined to our waters.",,claude,claude-sonnet-5,2026-09-26
M_133,M_133_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) He called for comprehensive, consensus-based reform encompassing all decision-making bodies, including the Security Council. | (2) we therefore renew our call for a binding international framework to ensure that this technology becomes a driver of innovation rather than division. And this, in our view, is what it means to manage the transformation that you chose as the theme of your session.",,claude,claude-sonnet-5,2026-09-26
M_134,M_134_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_134,M_134_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_134,M_134_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_134,M_134_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_134,M_134_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_134,M_134_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Azerbaijan advocates for a reinvigorated and reformed multilateral system, underpinned by strict adherence to consistent and non-selective application of universally accepted norms and principles of international law. | (2) In this context, reform of the UN Security Council is essential to make it more representative, effective, and responsive.",,claude,claude-sonnet-5,2026-09-26
M_134,M_134_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) the growing limitations of multilateral mechanisms continue to undermine our collective ability to respond effectively to current and emerging threats. | (2) true transformation is impossible without first restoring trust in the international order and demonstrating that multilateralism can once again deliver tangible results for all. | (3) Trust, however, must be restored through concrete actions.",,claude,claude-sonnet-5,2026-09-26
M_134,M_134_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Azerbaijan advocates for a reinvigorated and reformed multilateral system, underpinned by strict adherence to consistent and non-selective application of universally accepted norms and principles of international law. | (2) our shared challenges demand renewed global solidarity, more effective and trusted multilateralism grounded in international law, and a reinvigorated system of cooperation.",,claude,claude-sonnet-5,2026-09-26
M_135,M_135_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Elections last month to the new Kuryltai brought into parliament a diverse set of voices, including a historic high 34% of women.",,claude,claude-sonnet-5,2026-09-26
M_135,M_135_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) Elections last month to the new Kuryltai brought into parliament a diverse set of voices, including a historic high 34% of women.",,claude,claude-sonnet-5,2026-09-26
M_135,M_135_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_135,M_135_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) The selection of the next Secretary-General will be one of the defining moments of this session. Kazakhstan supports a transparent, inclusive and merit-based process conducted in full accordance with the Charter.",,claude,claude-sonnet-5,2026-09-26
M_135,M_135_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_135,M_135_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) We fully support the UN-80 initiative. | (2) Central to this renewal is reform of the Security Council. Broader representation of Asia, Africa and Latin America in the Council, as well as a greater voice for developing countries and for middle powers is a moral imperative. | (3) Equitable geographical representation must apply throughout the United Nations system as a condition of legitimacy and credibility.",,claude,claude-sonnet-5,2026-09-26
M_135,M_135_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) I express my country's grave concern as the world continues its slide toward uncertainty and division. | (2) The erosion of trust among nations is rapidly reshaping the international order. Our collective inability to prevent conflicts, our collective indifference toward humanitarian crises, and our collective reluctance to seek common solutions to shared challenges are all becoming normalized. | (3) Trust cannot be restored when international law is applied selectively and commitments remain unfulfilled. | (4) One thing is clear: there is a global trust deficit. | (5) Restoring trust will take time.",,claude,claude-sonnet-5,2026-09-26
