id_speech,extract_id,cluster,indicator_name,code,option,textual_extract,coder_notes,coding_source,model,date_coded
M_47,M_47_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) I affirmed, from this very same rostrum, that it was the turn of Latin American and the Caribbean to provide renewed leadership, and that the time had come for a woman to be Secretary-General of this organisation.",Same passage as women_multilateral_leadership_position per consistency rule.,claude,claude-sonnet-5,2026-09-24
M_47,M_47_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) I affirmed, from this very same rostrum, that it was the turn of Latin American and the Caribbean to provide renewed leadership, and that the time had come for a woman to be Secretary-General of this organisation. In more than 80 years no woman has led this organisation. We trust that the Security Council and the General Assembly will rise to this moment.",,claude,claude-sonnet-5,2026-09-24
M_47,M_47_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) Renewing representation requires a security council that looks more like the multi-polar world of the present, and it also requires thinking about who will lead this organisation next. (2) The candidates that are running confirm this. In more than 80 years no woman has led this organisation. We trust that the Security Council and the General Assembly will rise to this moment.",,claude,claude-sonnet-5,2026-09-24
M_47,M_47_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) I affirmed, from this very same rostrum, that it was the turn of Latin American and the Caribbean to provide renewed leadership, and that the time had come for a woman to be Secretary-General of this organisation. The candidates that are running confirm this. In more than 80 years no woman has led this organisation. We trust that the Security Council and the General Assembly will rise to this moment.",,claude,claude-sonnet-5,2026-09-24
M_47,M_47_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) You have brought us together to restore trust and manage transformation. (2) It's for this reason that it's necessary to restore trust in this organisation. And three things are necessary in this regard to achieve it. Renewing representation, renewing peacekeeping operations and renewing support for developing countries. We support the UNATE initiative with a sense of conviction. (3) Renewing representation requires a security council that looks more like the multi-polar world of the present.",,claude,claude-sonnet-5,2026-09-24
M_47,M_47_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) This organisation faces an unprecedented financial situation, armed conflicts that are ongoing, and a technological revolution that is progressing quicker than our ability to govern it. (2) It's for this reason that it's necessary to restore trust in this organisation. (3) However, there is no reform that can be successful without resources behind it.",,claude,claude-sonnet-5,2026-09-24
M_47,M_47_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Renewing representation, renewing peacekeeping operations and renewing support for developing countries. We support the UNATE initiative with a sense of conviction. (2) With these concepts, we should be able to build a more representative United Nations that are more efficient and able to fulfil the demands of the people that we serve.",,claude,claude-sonnet-5,2026-09-24
M_48,M_48_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) We also commend the outgoing President for her distinguished stewardship. Her tenure reminds us of an unfinished chapter in the history of this Organisation. Eight decades later, the United Nations has yet to be led by a woman as Secretary-General.",,claude,claude-sonnet-5,2026-09-24
M_48,M_48_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) We also commend the outgoing President for her distinguished stewardship. Her tenure reminds us of an unfinished chapter in the history of this Organisation. Eight decades later, the United Nations has yet to be led by a woman as Secretary-General.",Same passage as women_multilateral_leadership_position per consistency rule.,claude,claude-sonnet-5,2026-09-24
M_48,M_48_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) We also commend the outgoing President for her distinguished stewardship. Her tenure reminds us of an unfinished chapter in the history of this Organisation. Eight decades later, the United Nations has yet to be led by a woman as Secretary-General.",,claude,claude-sonnet-5,2026-09-24
M_48,M_48_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Reference to the PGA (outgoing President) and to the UN never having had a woman SG is gender-inclusion commentary, not discussion of the selection process/candidacy itself; coded 0 per rule but flagged since it borders on SG topic.",claude,claude-sonnet-5,2026-09-24
M_48,M_48_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,"Statement notes no woman has ever led the UN as SG but does not discuss the selection process or a candidacy; kept at 0 per strict scope rule, though closely related to gender_equality_position code.",claude,claude-sonnet-5,2026-09-24
M_48,M_48_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Botswana supports reforms that strengthen the effectiveness, coherence and responsiveness of the United Nations system. (2) We also believe that efficiency gains should be redeployed to strengthen the capacity of the Organisation to prevent conflict, address emerging security threats and deliver meaningful results in programme countries, in line with the UN80 Vision. (3) No reform agenda, including UN80, is complete without addressing the longstanding inequities within the Security Council. In this regard, Botswana reaffirms its support for comprehensive Security Council reform, and aligns itself with the Common African Position as articulated in the Ezulwini Consensus and the Sirte Declaration.",,claude,claude-sonnet-5,2026-09-24
M_48,M_48_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Persistent conflicts, geopolitical tensions and growing divisions have tested trust between nations. (2) The choices we make will determine whether multilateralism restores trust, manages transformation and delivers for all, or becomes a cautionary tale of promises made and forgotten. (3) But when commitments remain out of reach for those who need them most, confidence in the system weakens.",,claude,claude-sonnet-5,2026-09-24
M_48,M_48_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We believe that implementing the Pact for the Future, together with the UN80 Initiative, offers an opportunity to translate our shared commitments into practical improvements in the functioning of the United Nations. (2) We manage transformation when change creates opportunity rather than deepen inequality, when developing countries have a meaningful voice in shaping the systems that affect their future.",,claude,claude-sonnet-5,2026-09-24
M_49,M_49_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_49,M_49_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_49,M_49_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_49,M_49_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_49,M_49_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_49,M_49_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Supporting the organisation, the United Nations, also needs to involve a willingness to transform the United Nations and that's why we support the UNAT initiative and pose an essential question, what United Nations as the world needs today. (2) We need an organisation that's more efficient with the ability to prevent conflicts or resolve crises and support states to challenges that didn't exist when the organisation was created.",,claude,claude-sonnet-5,2026-09-24
M_49,M_49_current_multilateralism_position,Multilateralism,current_multilateralism_position,2,Mixed / Ambiguous,"(1) Aslan sees confidence in the multilateral system is going through difficult times. Many citizens see a gulf between what we agree on here and what people experience on a daily basis. (2) As a founding country, Ecuador believes in the United Nations.","Mixed: explicit statement of belief/confidence in the UN combined with acknowledgment of a credibility gap, without clear restoration/decline diagnosis of the kind that would push this to Negative.",claude,claude-sonnet-5,2026-09-24
M_49,M_49_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) It's precisely for this reason that we want an organisation that's able to respond to the challenges of the world today, not of 1945. (2) We need an organisation that's more efficient with the ability to prevent conflicts or resolve crises and support states to challenges that didn't exist when the organisation was created.",,claude,claude-sonnet-5,2026-09-24
M_50,M_50_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_50,M_50_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_50,M_50_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_50,M_50_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_50,M_50_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_50,M_50_un_reform_position,UN reform,un_reform_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_50,M_50_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Many of you here, many of you here, seen more than once how the abuse of the veto at the UN weakens the world and pushes peace further away. When Russia has money it always says no, no to diplomacy. And this is also a kind of witta on peace. Not an official right, but real.",Critique of Security Council veto abuse undermining the UN's function; treated as Negative diagnosis of the current multilateral system rather than a reform proposal since no mechanism for changing the UN itself is proposed.,claude,claude-sonnet-5,2026-09-24
M_50,M_50_future_multilateralism_position,Multilateralism,future_multilateralism_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_51,M_51_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) the equal participation of women and girls in societal processes and the full inclusion of young people in these are essential to build societies in which everyone is part of the decisions that determine their future. (2) Bulgaria supports concrete international efforts in this direction, from guaranteeing the right to education of every child to the coherent implementation of the Women, Peace and Security Agenda.",,claude,claude-sonnet-5,2026-09-24
M_51,M_51_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,(1) the equal participation of women and girls in societal processes and the full inclusion of young people in these are essential to build societies in which everyone is part of the decisions that determine their future.,,claude,claude-sonnet-5,2026-09-24
M_51,M_51_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_51,M_51_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) The upcoming election of a new Secretary General will also be a choice for the direction of the Organization. (2) We expect his successor to have the vision, courage and leadership to rebuild trust, overcome divisions and act for change.",Praise/thanks to Guterres for his dedication omitted per rule; only the forward-looking selection/successor language quoted.,claude,claude-sonnet-5,2026-09-24
M_51,M_51_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,Text uses 'his successor' generically; no explicit discussion of gender in relation to the SG role.,claude,claude-sonnet-5,2026-09-24
M_51,M_51_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The pact for the future provides important direction, but this must be backed by real reform. (2) The Security Council must reflect today's world, with fairer regional representation and greater legitimacy and effectiveness. Bulgaria supports its expansion to both categories of membership, including at least one additional non-permanent seat for the Eastern European Group. (3) The UN80 initiative is an opportunity to make the Organization more efficient, better coordinated and better able to fulfill its mandates. But reform without resources is not possible.",,claude,claude-sonnet-5,2026-09-24
M_51,M_51_current_multilateralism_position,Multilateralism,current_multilateralism_position,2,Mixed / Ambiguous,"(1) Multilateralism only makes sense if it leads to decisions and if decisions lead to actions and results. (2) Today, the UN must prove not only its ability to bring states together, but also its ability to act – through joint efforts, it is our duty to transform the world of disorder into a world of international law and lasting peace. (3) Let us ensure that the UN is not only a forum to discuss crises, but a driving force for their prevention and peaceful resolution.","Conditional/aspirational framing (multilateralism 'only makes sense if') combined with a call to prove capacity, without a clear present-tense positive or restoration claim; coded Mixed.",claude,claude-sonnet-5,2026-09-24
M_51,M_51_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The pact for the future provides important direction, but this must be backed by real reform. (2) The UN80 initiative is an opportunity to make the Organization more efficient, better coordinated and better able to fulfill its mandates.",,claude,claude-sonnet-5,2026-09-24
M_52,M_52_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) The same is true for women whose role in peace-building is not a bonus, but a prerequisite.",,claude,claude-sonnet-5,2026-09-24
M_52,M_52_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) The same is true for women whose role in peace-building is not a bonus, but a prerequisite.",,claude,claude-sonnet-5,2026-09-24
M_52,M_52_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_52,M_52_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_52,M_52_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_52,M_52_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) This transformation first requires a bold Security Council reform. We cannot claim to represent the World of 2026 with the proportions of 1945. (2) A continent of more than 1.3 billion inhabitants whose crises make up a large portion of the council's work ought to have at least one permanent seat in it. (3) The pact for the future has opened a window, but two years after its adoption, negotiations on Security Council reform are still ongoing. The decision urgently needed has yet to be made. (4) Next, requires peacekeeping operations with realistic mandates and predictable financing. (5) Lastly, the transformation requires an international financial architecture that stops penalizing these reforms are not favors. They are investments in the world's stability. The UN must benefit all of its members.",,claude,claude-sonnet-5,2026-09-24
M_52,M_52_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) At the same time, divisions within the Security Council, the body charged with protecting international peace and security are paralyzing action where it is the most urgently needed. (2) International law is supposed to protect the weak from the ambitions of the powerful, yet it is increasingly being dismissed as optional. This is the paradox of our time. We have never had so many reasons to act together, and we have never found it so difficult to do so. (3) Humanitarian funding has fallen to its lowest levels since 2016. Development Aid is crumbling. Peacekeeping operations, including in my own country, have been forced to cut back their patrols, shutdown bases, and suspend local dialogue initiatives.",,claude,claude-sonnet-5,2026-09-24
M_52,M_52_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Mr. President, the transformation that is the theme of this session is what we want, but we refuse to allow it to take place without Africa or while exploiting Africa.",,claude,claude-sonnet-5,2026-09-24
M_53,M_53_gender_equality_position,Gender and women's leadership,gender_equality_position,2,Mixed / Ambiguous,"(1) Also, those who defend the institution of the family that has its own credo and a culture forged throughout the centuries that today is being called into question. (2) The majority feel under pressure due to the actions of progressive multiculturalism. that a large part of society is not prepared to accept almost under coercion.","Inferential: speech does not name gender/women's rights explicitly but frames 'defense of the traditional family' against 'progressive multiculturalism' as under pressure, which is commonly read as pushback on gender-related social change; no explicit endorsement or rejection of gender equality itself, so coded Mixed/Ambiguous rather than Negative.",claude,claude-sonnet-5,2026-09-24
M_53,M_53_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_53,M_53_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_53,M_53_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) We are at a turning point in our history. The election of the next Secretary General will be of paramount importance to determine the next agenda, to ensure robust lasting trust, of course in the understanding of the new global balance, if you can call it that.",,claude,claude-sonnet-5,2026-09-24
M_53,M_53_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_53,M_53_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) I wish to reiterate to this General Assembly the need for Latin America and the Caribbean to have places with greater decision-making power in the Security Council, specifically a permanent seat, a permanent member of the Security Council of this organisation. (2) The world doesn't need less UN. It needs a United Nations that works better, that acts with preventive diplomacy and that can yield positive results in the short term.",,claude,claude-sonnet-5,2026-09-24
M_53,M_53_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) I must say that polarization is coupled with a large mass of people who feel that international organizations have forgotten the values and priorities of the majority of citizens. (2) We must recognize now that citizens do not believe that these types of meetings are that beneficial for them. And herein lies one of the reasons why we must restore trust. (3) Since 2021, this organisation has been working on recommendations and calling out legal migration across the Darien and established a basis of humanitarian aid and looked like more of a concentration camp in the midst of the 21st century. However, in practical terms, the transit of people increased in 2022 and even more in 2023 and in the first six months of 2024. (4) I knew that we needed to resolve this issue individually like I did because we this organization wasn't able to do it. (5) If we take a look now at the states of Hormuz, this clearly shows shortcomings in the implementation of international law. we see clearly the impossibility of providing solutions when crises first arise.",,claude,claude-sonnet-5,2026-09-24
M_53,M_53_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The world doesn't need less UN. It needs a United Nations that works better, that acts with preventive diplomacy and that can yield positive results in the short term. (2) We firmly believe in useful multilateralism that not an end into itself, but rather an effective tool to grow the development of peoples and to preserve peace.",Consistent with un_reform_position=1 per Rule K.,claude,claude-sonnet-5,2026-09-24
M_54,M_54_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_54,M_54_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_54,M_54_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_54,M_54_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_54,M_54_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_54,M_54_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,(1) Ethiopia remains steadfast and it is believed that the United Nations must be fundamentally reformed to best address the shifting global challenge. The UN reform must reflect our highest aspiration to witness an organization anchored in true equality and justice. (2) Africa has waited for too long in the shadow of global decision making. Now it is demanding immediate justice through the comprehensive reform of the United Nations Security Council. (3) How can a world with the right The tensions justify the denial of 1.6 billion Africans the right to equal representation.,,claude,claude-sonnet-5,2026-09-24
M_54,M_54_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The question, therefore, is how much longer Shall we wait before the pillars of collective security fractured beyond repair? (2) This is exactly what drives the significance of multilateralism, not as a diplomat convenience, but as a living shield rooted in sovereign equality to address the shifting types of power politics.","Inferential: 'how much longer before the pillars fracture beyond repair' implies present erosion/threat to the system, consistent with Rule B (threat framing = Negative).",claude,claude-sonnet-5,2026-09-24
M_54,M_54_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,(1) This will certainly revive multilateralism to meet the demands of the current and future generations.,Consistent with un_reform_position=1 per Rule K.,claude,claude-sonnet-5,2026-09-24
M_55,M_55_gender_equality_position,Gender and women's leadership,gender_equality_position,3,Negative / Pushback,"(1) Yes, the family—mother and father—and an appreciation for their roles are the first step toward overcoming the demographic crisis! Without enduring communities and strong families, there will be neither stable development nor long-term security. Let us do everything we can to ensure that culture and the mass media promote having children, not aborting them!","Coded as pushback: the passage frames the traditional family (mother and father), pronatalism, and opposition to abortion as the response to a demographic 'crisis,' implicitly rejecting alternative family structures and reproductive rights framing rather than affirming gender equality.",claude,claude-sonnet-5,2026-09-24
M_55,M_55_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_55,M_55_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_55,M_55_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_55,M_55_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_55,M_55_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The world has changed—the UN must change as well. We need an organization that can respond to violations of the law, enforce principles, and prevent impunity. (2) UN reform cannot be reduced to mere declarations. It must mean real effectiveness and accountability —including in the face of new challenges, such as the demographic crisis or the development of artificial intelligence, which is outpacing existing rules and testing the limits of our responsibility.",,claude,claude-sonnet-5,2026-09-24
M_55,M_55_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Despite many achievements, we must not forget that at the very root of its creation lies a fundamental flaw that continues to undermine the system’s credibility to this day. (2) Even if today we have reservations about the effectiveness of the Security Council, we respect the achievements of the United Nations in maintaining and building peace in many parts of the world. (3) We are at a turning point. On the one hand, the logic of force and impunity is making a comeback. (4) That is why it is so important that we today —as the international community—restore the full meaning of the principle of accountability.","Framed as restoring a lost/undermined credibility, consistent with Negative per Rule 6.B.",claude,claude-sonnet-5,2026-09-24
M_55,M_55_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The world has changed—the UN must change as well. We need an organization that can respond to violations of the law, enforce principles, and prevent impunity. (2) UN reform cannot be reduced to mere declarations. It must mean real effectiveness and accountability.","Consistent with un_reform_position=1, coded Transformation per Rule 6.K.",claude,claude-sonnet-5,2026-09-24
M_56,M_56_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) This fairness and justice should extend to the participation of women in decision making, including in the prevention and resolution of conflicts, post-conflict reconstruction and peace building, in line with UN Security Council Resolution 1325 on Women, Peace and Security. The Women, Peace and Security Agenda has contributed positively to rehabilitation, reconciliation and reintegration efforts in conflict-affected regions, serving as a core framework for stabilising post-conflict situations. This is a positive undertaking, which should be emulated by other international and regional organisations and non-governmental organisations that are involved in peace support operations and peacebuilding efforts. (2) The leadership of the Organisation has yet to reflect the principle of gender equality, that it promotes across the international system. Namibia therefore, believes that it is time that a woman is elected as Secretary General of our Organisation.",,claude,claude-sonnet-5,2026-09-24
M_56,M_56_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) This fairness and justice should extend to the participation of women in decision making, including in the prevention and resolution of conflicts, post-conflict reconstruction and peace building, in line with UN Security Council Resolution 1325 on Women, Peace and Security.",,claude,claude-sonnet-5,2026-09-24
M_56,M_56_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) Namibia therefore, believes that it is time that a woman is elected as Secretary General of our Organisation. (2) The leadership of the Organisation has yet to reflect the principle of gender equality, that it promotes across the international system.",,claude,claude-sonnet-5,2026-09-24
M_56,M_56_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) Namibia stands ready to work with the incoming Secretary General. (2) Namibia therefore, believes that it is time that a woman is elected as Secretary General of our Organisation.",,claude,claude-sonnet-5,2026-09-24
M_56,M_56_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) However, let me point out that, since the establishment of the United Nations in 1945, no woman has served as Secretary General of the organization. The leadership of the Organisation has yet to reflect the principle of gender equality, that it promotes across the international system. Namibia therefore, believes that it is time that a woman is elected as Secretary General of our Organisation.",,claude,claude-sonnet-5,2026-09-24
M_56,M_56_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) In restoring trust, we need to manage transformation of the United Nations Security Council, based on equitable representation, in its decision making processes, to reflect contemporary geopolitical realities. (2) Any system needs constant transformation to be effective. As we forge ahead with the SDGs, reform of the international financial architecture is critical to a more equitable and inclusive global economic order.",,claude,claude-sonnet-5,2026-09-24
M_56,M_56_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Confidence in the international system is increasingly declining. International organisations are grappling with reduced capacity. Political and economic impunity is being entrenched. (2) These conflicts continue to undermine international mechanisms and structures established to maintain international peace and security. (3) Namibia will remain a constructive partner in strengthening multilateral cooperation in restoring trust in the United Nations. (4) Let us therefore, continue to defend our organization.","Diagnosis of declining trust and eroded confidence with restoration language, coded Negative per Rule 6.B despite closing defense language.",claude,claude-sonnet-5,2026-09-24
M_56,M_56_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) In restoring trust, we need to manage transformation of the United Nations Security Council, based on equitable representation, in its decision making processes, to reflect contemporary geopolitical realities. (2) Any system needs constant transformation to be effective.",Consistent with un_reform_position=1 per Rule 6.K.,claude,claude-sonnet-5,2026-09-24
M_57,M_57_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_57,M_57_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_57,M_57_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_57,M_57_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) This year, the United Nations will choose its next Secretary-General. (2) Slovakia supports a transparent and inclusive process based on merit, with due regard to regional diversity and gender balance.",,claude,claude-sonnet-5,2026-09-24
M_57,M_57_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) Slovakia supports a transparent and inclusive process based on merit, with due regard to regional diversity and gender balance.",Inferred from 'gender balance' language regarding the SG selection process; no explicit call for a woman SG but gender is named as a criterion.,claude,claude-sonnet-5,2026-09-24
M_57,M_57_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The world has changed, and the United Nations must change with it. The Security Council should better reflect today’s realities and give a stronger voice to countries and regions that are still underrepresented. (2) Slovakia sees its engagement in UN reform as part of its responsibility to this Organization, including through UN80 and the implementation of the Pact for the Future.",,claude,claude-sonnet-5,2026-09-24
M_57,M_57_current_multilateralism_position,Multilateralism,current_multilateralism_position,2,Mixed / Ambiguous,"(1) The international system we have built is not perfect. It can be slow. It can be frustrating. At times, it does not deliver as quickly as people need. But the solution is not to destroy it. The solution is to make it work better. (2) We already have institutions. We already have rules. We already have knowledge. What we need now is the will to use them.","Genuine mixed evaluation: acknowledges real flaws/frustration but affirms present adequacy of existing institutions if properly used, without a restoration-from-crisis framing.",claude,claude-sonnet-5,2026-09-24
M_57,M_57_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) That is why, when we speak about the United Nations, I believe in evolution rather than revolution. (2) There is no need to reinvent the wheel when we reform international institutions. AI may be revolutionary, but we did not need to reinvent the personal computer in order to build it. The same is true in global politics. We should improve what already exists, not start again from zero.",Consistent with un_reform_position=1 per Rule 6.K; 'evolution' language explicitly frames gradual transformation of existing system.,claude,claude-sonnet-5,2026-09-24
M_58,M_58_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_58,M_58_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_58,M_58_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_58,M_58_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_58,M_58_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_58,M_58_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) We cannot manage transformation with institutions that refuse to transform themselves. (2) Restoring trust requires more than defending those institutions. It requires having the courage to reform them. (3) We should not accept that reform is impossible because it is difficult. (4) Reform must delive er equitable and permanent representation, with all the prerogatives and privileges of permanent membership. (5) If we are serious about managing transformation, then our institutions must themselves transform.",,claude,claude-sonnet-5,2026-09-24
M_58,M_58_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The crisis of multilateralism is not a shortage of commitments, institutions or rules. It is the widening distance between the equality this system proclaims and the inequality that is inherent in its structures. (2) The equality proclaimed in this Assembly ends at the doors of the Security Council. (3) That imbalance might have reflected the world of 1945. It does not reflect the world of today. (4) The problem is not that the world lacks law. It is that confidence in its consistent application is weakening. (5) Trust cannot be restored by declaration. It must be earned by consistency.",,claude,claude-sonnet-5,2026-09-24
M_58,M_58_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Let ours be the generation that completes the unfinished work of San Francisco: that makes sovereign equality real in our institutions, makes international law consistent in its application, makes capital serve development and makes cooperation stronger than division. (2) That is the multilateralism Africa is ready to build.",,claude,claude-sonnet-5,2026-09-24
M_59,M_59_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_59,M_59_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_59,M_59_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_59,M_59_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
M_59,M_59_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-24
