id_speech,extract_id,cluster,indicator_name,code,option,textual_extract,coder_notes,coding_source,model,date_coded
M_48,M_48_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) ""Last but not least, we also need to ensure transparency when it comes to the selection of the next Secretary General of the UN."" (2) ""We need to put forward ambitious selection criteria, clear timeline and assure greater role of the General Assembly in this process. Given the current credibility crisis of the UN, we cannot afford to fall short in the selection process.""",,claude,claude-sonnet-5,2026-09-18
M_48,M_48_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) ""After 80 years of men-only leadership, we are very supportive to the idea that based on a fair process seeking the most qualified candidate, it is high time for a woman to be chosen as UN Secretary-General.""",,claude,claude-sonnet-5,2026-09-18
M_48,M_48_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""Estonia, therefore, supports an ambitious system-wide reform of the United Nations."" (2) ""we are fully behind the Secretary General in his endeavours in pushing the UN80 reform vigorously forward."" (3) ""Estonia supports the expansion of the Security Council membership... we also need to restrict the use – or rather abuse - of the veto, increase the transparency of the Council's work and its accountability.""",,claude,claude-sonnet-5,2026-09-18
M_48,M_48_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) ""the international law based multilateral system, with the UN and its Charter at the core, that was supposed to keep us all safe is increasingly under strain."" (2) ""Russia's war and its war crimes are undermining the reputation and credibility both of the Security Council and the entire United Nations."" (3) ""The international law based multilateral system has also failed to protect Palestinians and Israelis."" (4) ""This is not only an issue of monetary efficiency and financial discipline - it is a structural problem and a credibility question for the UN."" (5) ""Given the current credibility crisis of the UN, we cannot afford to fall short in the selection process.""",,claude,claude-sonnet-5,2026-09-18
M_48,M_48_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""Multilateral world order based on international law and the principles of the UN Charter must be maintained and strengthened."" (2) ""Estonia, therefore, supports an ambitious system-wide reform of the United Nations."" (3) ""we are fully behind the Secretary General in his endeavours in pushing the UN80 reform vigorously forward.""",,claude,claude-sonnet-5,2026-09-18
M_49,M_49_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_49,M_49_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_49,M_49_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_49,M_49_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_49,M_49_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_49,M_49_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""Last year in this very hall, I argued for a reformed Security Council. A Council where currently underrepresented regions would have a stronger voice through permanent seats at the table."" (2) ""The number of permanent members should be increased at the Security Council. At least, there should be two new seats for Asia, two for Africa and one for Latin America. No single state should have veto power."" (3) ""And, if a member of the Security Council violates the UN Charter, its voting rights should be suspended."" (4) ""At the same time, a more comprehensive reform of the UN is needed. I commend the Secretary-General for his UN80 initiative. I encourage him to take bold and ambitious action."" (5) ""Finland strongly supports the UN and wants it to succeed. Therefore, we stress the need for true reform to enhance the organisation's credibility, relevance and efficiency.""",,claude,claude-sonnet-5,2026-09-18
M_49,M_49_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) ""Today, the UN is struggling to fulfil its central promise of delivering peace and stability. Countries have increasingly taken the liberty to break the rules of international law, and to use force to gain other peoples' territories and suppress other nations."" (2) ""The United Nations of today does not sufficiently reflect the realities of the balance of power. All too often, it fails to serve as a forum for the coordination of interests. The values at its core are too often not respected in good faith."" (3) ""Today, many countries are seeking answers in multipolarity or transactionalism. If the UN fails to deliver, this trend is accelerated.""",,claude,claude-sonnet-5,2026-09-18
M_49,M_49_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""The composition of the UN still largely reflects the world of 1945. As the world has changed drastically, so should the decision-making at the UN."" (2) ""At the same time, a more comprehensive reform of the UN is needed. I commend the Secretary-General for his UN80 initiative."" (3) ""We need to get the UN back to peace mediation... The UN is needed as a mediator, and the member states should support it in this endeavour.""",,claude,claude-sonnet-5,2026-09-18
M_50,M_50_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) ""The various UN bodies have actively sought wellbeing in all corners of the earth, achieving major advances through cooperation and mutual support in areas such as public health, environmental protection, the fight against poverty and the promotion of gender equality.""",,claude,claude-sonnet-5,2026-09-18
M_50,M_50_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_50,M_50_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_50,M_50_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Speech congratulates PGA Anna-Lena Baerbock only; per methodology this is not SG selection, coded 0.",claude,claude-sonnet-5,2026-09-18
M_50,M_50_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_50,M_50_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""That's why we need to discuss and promote reforms of the United Nations that make our work more efficient and brings it closer to the peoples of the world, we must strengthen the impact of the United Nations in its three fundamental pillars, international peace and security, sustainable development and human rights."" (2) ""We reiterate the urgent need to reform the Security Council of the United Nations. This body... must reflect the realities of the 21st century, not the geopolitical structures of the past. We therefore support a more representative and democratic structure that removes the complications of the veto power and reflects today's geopolitical reality."" (3) ""survival as joint action by free nations giving meaning, orientation and life to this organisation depends on our ability to reform it and at the root.""",,claude,claude-sonnet-5,2026-09-18
M_50,M_50_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) ""The current crisis is a harsh reminder that we have not done enough to achieve the ideal of a world in which the life and dignity of all persons are respected without question."" (2) ""The United Nations has not fulfilled its mandate to act when military machinery is devastating individuals, families, communities and entire populations in the name of security and sovereignty as it's happening right now in Ukraine, in Sudan and in Gaza."" (3) ""People of the world, today multilateralism is in crisis."" (4) ""At times when dialogue and consensus building are seen as signs of weakness, when the shadow of authoritarianism grows in many parts of the planet...""",,claude,claude-sonnet-5,2026-09-18
M_50,M_50_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""That's why we need to discuss and promote reforms of the United Nations that make our work more efficient and brings it closer to the peoples of the world."" (2) ""survival as joint action by free nations giving meaning, orientation and life to this organisation depends on our ability to reform it and at the root. We cannot afford to waste any more time."" (3) ""We must strive to ensure that the United Nations becomes a community of united human beings caring for life in all of its forms and everywhere.""",,claude,claude-sonnet-5,2026-09-18
M_51,M_51_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) ""This year marks the 30th anniversary of the Beijing Declaration and Platform for Action. The declaration remains a blueprint for achieving gender equality which, despite transformative strides, remains significantly unrealized in most parts of the world."" (2) ""In Guyana, the dividends of strategic investments in leadership and capacity building for women and girls, are evident."" (3) ""We have achieved gender parity in education at all levels and advanced the socio-economic empowerment of women through land and home ownership and diverse job opportunities in traditional and emerging sectors."" (4) ""To enable women to participate equally and competitively in the workforce, government is offering childcare support which will include day and night care centers for children.""",,claude,claude-sonnet-5,2026-09-18
M_51,M_51_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) ""More women have assumed leadership roles in government, in parliament and in public and private sectors.""",,claude,claude-sonnet-5,2026-09-18
M_51,M_51_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_51,M_51_sg_selection_position,SG election,sg_selection_position,0,No Mention,,Congratulates PGA only; not SG selection per methodology.,claude,claude-sonnet-5,2026-09-18
M_51,M_51_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_51,M_51_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""The collective will of our membership must be reflected in the institutions and governance structures of the United Nations, including the Security Council."" (2) ""We must be bold in recognizing the necessity for institutional adjustments that will advance the organization's success.""","Somewhat general call for institutional adjustment rather than a detailed reform proposal, but explicitly names Security Council governance structures as needing to reflect membership will.",claude,claude-sonnet-5,2026-09-18
M_51,M_51_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) ""However, as it is with anniversaries, we must reflect honestly and candidly. Where are we at 80? Conflicts are raging as geopolitical tensions intensify, food insecurity is worsening, displacement is growing, human rights are being ignored, and climate change is threatening lives and livelihoods."" (2) ""Our Sustainable Development Goals are imperiled by shrinking development and budget support! Spending on peacekeeping budgets is diminishing and humanitarian costs are soaring."" (3) ""The United Nations' noble mission to maintain international peace and security will ring hollow if it allows power to triumph over principle and might to override right."" (4) ""At present, a dark shadow looms over this 80th Session of the General Assembly; Genocide in Palestine, annexation of Ukrainian territory, persecution of women in Afghanistan, humanitarian catastrophe in Sudan, brutal gang violence in Haiti..."" (5) ""The international community must not remain paralysed, while an entire people is annihilated."" (6) ""Yet, Venezuela persists with unilateral laws and threats of annexation, flagrantly violating international law, the UN Charter, and the very principles that sustain global order. If the rights of a small state can be trampled upon, and legally binding orders ignored, what protection remains for any nation under international law?""",,claude,claude-sonnet-5,2026-09-18
M_51,M_51_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""We must be bold in recognizing the necessity for institutional adjustments that will advance the organization's success."" (2) ""If the UN is to remain humanity's best hope, it must stand firm against aggression and remain fully engaged with the great questions of our time.""",,claude,claude-sonnet-5,2026-09-18
M_52,M_52_gender_equality_position,Gender and women's leadership,gender_equality_position,3,Negative / Pushback,"(1) No war, no migration, no gender. Let me emphasize these three points. (2) In Hungary, we do consider family as the basis of society. But we have to understand that there is a very aggressive, extreme liberal mainstream which has been attacking family not only as an expression, but as an institution as well. Therefore, I think it's appropriate to clarify what we Hungarians do mean under family. We do mean that family consists of a mother, a father, and children. Their mother is a woman, father is a man. And the marriage can be made between one man and one woman. (3) In order to make Hungary great again, we have to be able to protect ourselves from the aggressive gender propaganda and we have to be able to strengthen our families. No war, no migration, no gender.",Explicit rejection of 'gender' agenda/gender propaganda framed as opposition to a liberal gender/family agenda; coded Negative/Pushback per Rule (definition includes conditional limitation based on culture/tradition).,claude,claude-sonnet-5,2026-09-18
M_52,M_52_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_52,M_52_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_52,M_52_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_52,M_52_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_52,M_52_un_reform_position,UN reform,un_reform_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_52,M_52_current_multilateralism_position,Multilateralism,current_multilateralism_position,2,Mixed / Ambiguous,"(1) Connectivity meaning that mutual respect should return as a basis of the operation of the system of international cooperation. Such a system would bring mutual benefits to all of us. (2) Hungary's strategy has been to become a meeting point between east and west. A meeting point where a cooperation of the eastern and western economies can take place. (3) Europe, the European Union, has chosen a bad strategy, a failed strategy, of isolating the war in Ukraine, this war has been globalized. The sanction packages the European Union has introduced have absolutely not fulfilled the expectations.",Speech does not directly evaluate the UN/multilateral system as a whole; mixes calls for renewed East-West cooperation (positive aspiration) with sharp criticism of EU/European multilateral strategy on Ukraine. Coded Mixed given competing/unclear evaluation of current cooperation rather than a clean current-UN assessment.,claude,claude-sonnet-5,2026-09-18
M_52,M_52_future_multilateralism_position,Multilateralism,future_multilateralism_position,2,Mixed / Ambiguous,(1) It is connectivity. Connectivity meaning that mutual respect should return as a basis of the operation of the system of international cooperation. Such a system would bring mutual benefits to all of us. (2) Hungary's strategy has been to become a meeting point between east and west.,Vision of future cooperation is idiosyncratic (connectivity/bridge state) rather than clearly Preservation or Transformation of the multilateral system; coded Mixed/Ambiguous.,claude,claude-sonnet-5,2026-09-18
M_53,M_53_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_53,M_53_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_53,M_53_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_53,M_53_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_53,M_53_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_53,M_53_un_reform_position,UN reform,un_reform_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_53,M_53_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) This illegal action, which faced opposition from some members of the Security Council, lacks international legitimacy and will not gain the support of the global community. (2) Restore and rebuild the credibility of international institutions and mechanisms. (3) Real security is achieved not through force, but through trust-building, mutual respect, and regional convergence and multilateralism based on international law.",Call to 'restore and rebuild the credibility of international institutions' implies current loss of credibility; coded Negative per methodology on restoration language.,claude,claude-sonnet-5,2026-09-18
M_53,M_53_future_multilateralism_position,Multilateralism,future_multilateralism_position,2,Mixed / Ambiguous,"(1) Restore and rebuild the credibility of international institutions and mechanisms. (2) Commit to establishing a regional security and cooperation system in West Asia. (3) Real security is achieved not through force, but through trust-building, mutual respect, and regional convergence and multilateralism based on international law.",Speech calls for restoring credibility and building new regional cooperation mechanisms without clearly endorsing either preservation or systemic institutional transformation of the existing global multilateral order; coded Mixed.,claude,claude-sonnet-5,2026-09-18
M_54,M_54_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_54,M_54_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_54,M_54_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_54,M_54_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_54,M_54_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_54,M_54_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) We must recognize our limits. We must recognize that a profound reform of the United Nations is necessary and urgent, not an ideological reform, but a pragmatic, realistic one, one that respects the sovereignty of nations and opens to shared solutions. (2) We need an agile, efficient institution able to respond quickly to crises, transparent in its mission and costs, capable of minimizing bureaucracy, waste, duplications. What we call the glass palace must be truly a house of glass. (3) The reform Italy has in mind starting with the Security Council must respect the principles of equality, democracy, representativeness, and accountability. We do not need new hierarchies nor new permanent seats, simply because they would not solve the decision-making paralysis that has undermined the credibility of this institution. (4) We are open to discussing reform without any prejudice, including on the basis of proposals already advanced by the Uniting for Consensus Group.",,claude,claude-sonnet-5,2026-09-18
M_54,M_54_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The question we must ask ourselves 80 years later while looking around us is, have we succeeded? The answer you all know because it lies in the headlines and it is merciless. Peace, dialogue, diplomacy seem no longer able to persuade or to prevail. The use of force prevails on far too many occasions. (2) Meanwhile, the United Nations has become even more divided. (3) It is not in multilateralism, dialogue, and diplomacy without institutions that function as they should or only empty words. We must recognize our limits. (4) simply because they would not solve the decision-making paralysis that has undermined the credibility of this institution.",,claude,claude-sonnet-5,2026-09-18
M_54,M_54_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We must recognize that a profound reform of the United Nations is necessary and urgent, not an ideological reform, but a pragmatic, realistic one, one that respects the sovereignty of nations and opens to shared solutions. (2) We need an agile, efficient institution able to respond quickly to crises, transparent in its mission and costs, capable of minimizing bureaucracy, waste, duplications. (3) But to be effective, it is not only institutions we must reform. We're facing a change of era, and this requires a profound revision of all the tools we have to regulate relations among nations and defend the rights of people, including international conventions. (4) We also need a new model of cooperation among nations.","Consistent with un_reform_position=1 (Positive), future_multilateralism coded Transformation per rule linking the two.",claude,claude-sonnet-5,2026-09-18
M_55,M_55_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) ""Its agencies have advanced women’s rights, protected children, safeguarded refugees, and set global norms on everything from disarmament to climate action.""",Brief mention crediting UN agencies with advancing women's rights; treated as Positive though thin.,claude,claude-sonnet-5,2026-09-18
M_55,M_55_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_55,M_55_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_55,M_55_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_55,M_55_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_55,M_55_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""To remain relevant, institutions must be re-imagined, reformed, renewed, and aligned with emerging realities."" (2) ""Africa deserves two permanent seats with full rights, including the veto, and two additional non-permanent seats on the UN Security Council."" (3) ""The world must understand that reforming the Security Council is not a favour to Africa; it is a necessity for the UN’s own survival."" (4) ""We must make it fit for purpose, reform its structures, strengthen its mandate, and ensure its decisions reflect today’s realities rather than the geopolitical map of a bygone era."" (5) ""Kenya stands ready to do its part to enable the organisation to go through this phase of renewal successfully as envisaged by the Secretary General, under UN @80 reforms."" (6) ""It is imperative to transform these institutions into genuinely independent, apolitical global bodies so that their operations are aligned with their global mandate."" (7) ""Let us seize this moment to reimagine and rebuild the UN into a body that commands legitimacy, responds with speed, and delivers justice for all.""",,claude,claude-sonnet-5,2026-09-18
M_55,M_55_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) ""At this moment of turbulence, when we most need a strong United Nations, the organisation faces its deepest crisis in credibility and capacity. Funding cuts have paralysed its operations. Bureaucracy has slowed its response. The Security Council remains frozen in the post-war structures of 1945, unable to act inclusively, with fairness and with speed."" (2) ""We would be denying the cold, hard truth if we said that the United Nations is delivering as it should. On peace and security, its voice is too often drowned out by the rivalries of great powers, while some nations simply ignore its resolutions and do as they please. Too often, the UN’s Blue Helmet, once a symbol of moral authority, no longer commands the same respect."" (3) ""This demand, however, continues to be ignored, deferred, or endlessly debated to the detriment of both Africa and the legitimacy of the United Nations itself... it also undermines the very credibility of the United Nations."" (4) ""Such a shift would democratise decision making, restore credibility, and allow the IMF and the World Bank to serve all countries fairly."" (5) ""Madam President, despite the stated and evident weaknesses of the United Nations, it still remains humanity’s best chance at global solidarity. No other institution has the universal legitimacy or convening power of the UN.""","Mix of strong crisis/credibility-loss diagnosis with 'restore credibility' language and a late affirmation that the UN 'remains humanity's best chance.' Per Rule 6.B, threat/crisis/restore language dominates and controls the code even with the late positive statement.",claude,claude-sonnet-5,2026-09-18
M_55,M_55_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""Institutions rarely fail because they lack vision or ideals; more often, they drift into irrelevance when they do not adapt... To remain relevant, institutions must be re-imagined, reformed, renewed, and aligned with emerging realities."" (2) ""We must make it fit for purpose, reform its structures, strengthen its mandate, and ensure its decisions reflect today’s realities."" (3) ""Let us seize this moment to reimagine and rebuild the UN into a body that commands legitimacy, responds with speed, and delivers justice for all.""",,claude,claude-sonnet-5,2026-09-18
M_56,M_56_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) ""Investing in quality education, promoting gender equality, and empowering young people are key to sustainable development, innovation, and social cohesion. We support initiatives that foster youth leadership and women's full participation in economic, political, and social spheres.""",,claude,claude-sonnet-5,2026-09-18
M_56,M_56_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) ""We support initiatives that foster youth leadership and women's full participation in economic, political, and social spheres.""",,claude,claude-sonnet-5,2026-09-18
M_56,M_56_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_56,M_56_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_56,M_56_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_56,M_56_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""Kiribati welcomes the initiative of the Secretary General to reform the United Nations for the challenges and realities of the 21st century... The Secretary-General’s UN80 Initiative is a crucial step toward a more effective UN. In this context, we encourage reforms that remove duplication, improve efficiency, and ensure that mandates most vital to vulnerable nations such as climate action, sustainable development, and resilience are protected and enhanced.""",,claude,claude-sonnet-5,2026-09-18
M_56,M_56_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) ""Kiribati reaffirms its belief in the fundamental principles of multilateralism as the cornerstone for addressing global challenges collectively."" (2) ""We believe these issues can be addressed through strong, multilateral ocean governance based on UN principles.""",,claude,claude-sonnet-5,2026-09-18
M_56,M_56_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""Kiribati welcomes the initiative of the Secretary General to reform the United Nations for the challenges and realities of the 21st century... The Secretary-General’s UN80 Initiative is a crucial step toward a more effective UN."" (2) ""By embracing cooperation, solidarity, and multilateral engagement, we can shape a future in which all nations, particularly the most vulnerable, can thrive and prosper.""",,claude,claude-sonnet-5,2026-09-18
M_57,M_57_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) ""We iterate at the same time the important role of Kuwaiti women and Kuwaiti youth in the different areas, and we applaud their contributions on the path towards development and prosperity.""",,claude,claude-sonnet-5,2026-09-18
M_57,M_57_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_57,M_57_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_57,M_57_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_57,M_57_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_57,M_57_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) ""The Secretary General has launched the UNAT Initiative, which aligns with the reform efforts pursued by the United Nations to enhance its effectiveness and efficiency to make it more fit for purpose... when addressing reforms in multilateralism, we must prioritize security council reform. We are firmly convinced that there is a dire need to reform the security council in a manner that enshrines justice, transparency and credibility and the non-selectivity in order for the security council to become more capable of addressing contemporary threats and so that its composition more accurately reflects the world we live in today.""",,claude,claude-sonnet-5,2026-09-18
M_57,M_57_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) ""This leads to undermining trust in the international system."" (2) ""we did witness, and especially lately and in capacity to address the political challenges and security, climate, human and health-related challenges as necessary."" (3) ""We cannot call for respect of international law in one area and ignore the application in another.""",Speech is transcribed with some garbled syntax (likely imperfect translation/transcription); coded on best-effort reading of clear crisis/double-standards diagnosis regarding the international system's credibility.,claude,claude-sonnet-5,2026-09-18
M_57,M_57_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) ""The Secretary General has launched the UNAT Initiative, which aligns with the reform efforts pursued by the United Nations to enhance its effectiveness and efficiency to make it more fit for purpose... when addressing reforms in multilateralism, we must prioritize security council reform.""",,claude,claude-sonnet-5,2026-09-18
M_58,M_58_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Second, advocate for women, peace and security agenda. Also, protect the most vulnerable people amongst us. (2) We, the global community, have a responsibility to protect the rights of women and girls, to empower them, to ensure their voices are heard in peace processes.",,claude,claude-sonnet-5,2026-09-18
M_58,M_58_women_leadership_position,Gender and women's leadership,women_leadership_position,2,Mixed / Ambiguous,"(1) We, the global community, have a responsibility to protect the rights of women and girls, to empower them, to ensure their voices are heard in peace processes.",General statement on women's voices being heard in peace processes rather than an explicit leadership/decision-making claim; coded Mixed/Ambiguous.,claude,claude-sonnet-5,2026-09-18
M_58,M_58_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_58,M_58_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Congratulation is to the PGA (Annalena Baerbock), not the SG; per Rule F this is coded 0.",claude,claude-sonnet-5,2026-09-18
M_58,M_58_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_58,M_58_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) But after 80 years, it is time to adjust to new realities. The United Nations must evolve to remain relevant, be effective and fit for the challenges ahead. That's why we support the UN-AT Initiative by the Secretary-General.",,claude,claude-sonnet-5,2026-09-18
M_58,M_58_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The world is in disarray. Before our eyes, we see blatant attempts to weaken or even to destroy the rules-based international order, the order that is rooted in the United Nations Charter. In effect, a new world order is emerging. And it is not a better one. (2) The United Nations is not perfect, but it is the best we have. The only truly global organization. (3) But after 80 years, it is time to adjust to new realities. The United Nations must evolve to remain relevant, be effective and fit for the challenges ahead.","Diagnosis of a weakening rules-based order and calls to 'evolve to remain relevant' indicate present system under threat; coded Negative per rule on restoration/threat language, despite one compliment ('the best we have').",claude,claude-sonnet-5,2026-09-18
M_58,M_58_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) That's why we support the UN-AT Initiative by the Secretary-General. (2) The United Nations must evolve to remain relevant, be effective and fit for the challenges ahead.",,claude,claude-sonnet-5,2026-09-18
M_59,M_59_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,(1) We are bolstering the entrepreneurship of young people and women to ensure their empowerment.,,claude,claude-sonnet-5,2026-09-18
M_59,M_59_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_59,M_59_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_59,M_59_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Congratulation is to the PGA (Annalena Baerbock), not the SG; per Rule F coded 0.",claude,claude-sonnet-5,2026-09-18
M_59,M_59_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-18
M_59,M_59_un_reform_position,UN reform,un_reform_position,0,No Mention,,Speech praises the UN and hopes for a fairer future governance but does not propose specific institutional reform to the UN's structure/procedures; coded No Mention per Rule J.,claude,claude-sonnet-5,2026-09-18
M_59,M_59_current_multilateralism_position,Multilateralism,current_multilateralism_position,5,,"(1) It is here in this very place that we are sketching out the path of our common future. (2) Long live the United Nations, long live cooperation among peoples, and long live Madagascar.",invalid code 5 for current_multilateralism_position,claude,claude-sonnet-5,2026-09-18
M_59,M_59_future_multilateralism_position,Multilateralism,future_multilateralism_position,5,Preservation / Strengthening,"(1) May the eight next decades be marked by a global governance that is more fair, more inclusive, and more effective. (2) Long live the United Nations, long live cooperation among peoples, and long live Madagascar.",Aspirational hope for a more fair/effective governance without a concrete transformation proposal; leans toward Preservation/Strengthening rather than Transformation.,claude,claude-sonnet-5,2026-09-18
